country,games
France,1
Argentina,8
Brazil,4
Kenya,1
Italy,4
Uruguay,2
Belgium,1
Hungary,5
Netherlands,2
Romania,1
Croatia,2
Germany,6
Switzerland,1
Palestine,1
Bulgaria,1
Japan,3
Estonia,1
Russia,4
Finland,1
Slovakia,1
Sweden,2
Bosnia and Herzegovina,2
Denmark,1
Cuba,1
