country,games
Argentina,3
Chile,21
Portugal,1
Switzerland,5
Uganda,2
Spain,1
Luxembourg,1
United Kingdom,1
Sweden,4
Russia,3
Denmark,2
Paraguay,2
Uruguay,1
Hungary,3
Guyana,3
Norway,1
Finland,1
Austria,1
Belgium,1
Brazil,3
