country,games
Italy,3
United Kingdom,4
France,2
Luxembourg,1
Ireland,1
Belgium,1
Netherlands,2
Austria,2
Denmark,1
Switzerland,1
Sweden,4
Hungary,2
Norway,2
Uruguay,1
Argentina,3
