country,games
Spain,1
Mexico,2
Italy,3
Egypt,1
Paraguay,3
Chile,4
Japan,2
Luxembourg,1
Israel,2
Belgium,5
Brazil,1
Turkey,1
Greece,2
United Kingdom,9
Haiti,2
Uruguay,1
Austria,4
France,2
Switzerland,29
Ethiopia,1
South Africa,1
Germany,3
Bosnia and Herzegovina,3
Norway,3
Sweden,7
Hungary,5
Finland,3
Iceland,1
Suriname,2
Poland,1
Australia,3
Russia,2
Denmark,2
Ireland,2
Kenya,4
Bulgaria,1
Nigeria,1
Cambodia,1
Portugal,2
India,5
