country,games
Brazil,2
Peru,10
France,3
Belgium,4
Portugal,1
Chile,1
Germany,5
Netherlands,2
Haiti,3
United Kingdom,2
Ireland,1
Italy,2
Luxembourg,1
Switzerland,3
Romania,4
Hungary,3
Bosnia and Herzegovina,4
Bulgaria,2
Poland,3
Sweden,4
Denmark,6
Norway,2
Estonia,2
Finland,4
Latvia,1
Panama,1
Paraguay,2
Slovakia,1
Uganda,1
