country,games
France,2
Italy,4
United Kingdom,5
Belgium,2
Germany,2
Netherlands,2
Austria,3
Hungary,3
Poland,1
Norway,4
Sweden,4
Finland,4
Bosnia and Herzegovina,3
Denmark,2
New Zealand,3
Romania,1
Brazil,13
Latvia,1
Argentina,2
Uruguay,2
Switzerland,1
Portugal,1
