country,games
France,2
Ireland,2
Belgium,2
United Kingdom,4
Italy,2
Netherlands,2
Hungary,2
Austria,1
Switzerland,1
Norway,2
Sweden,4
Russia,2
Uruguay,3
Argentina,2
Denmark,1
Germany,1
