country,games
France,2
Italy,2
Switzerland,3
Ireland,1
United Kingdom,5
Belgium,3
Germany,4
Netherlands,1
Austria,1
Sweden,2
Argentina,2
Uruguay,3
Finland,1
Hungary,2
Luxembourg,1
