country,games
Italy,2
Ireland,1
United Kingdom,5
Switzerland,4
France,1
Netherlands,1
Austria,2
Sweden,4
Norway,2
Uruguay,1
Argentina,2
Chile,6
Finland,2
Germany,1
Hungary,1
